178;Wędka muchowa Thomas & Thomas Lotic;https://flyhouse.pl/pl/wedki-muchowe-thomas-thomas/wedka-muchowa-thomas-thomas-lotic.html#/8-klasa-3/78-czesci-3/715-modele_thomasthomas-6103_3/746-dlugosc-6_10_208cm;17;https://flyhouse.pl/1074-large_default/wedka-muchowa-thomas-thomas-lotic.jpg,https://flyhouse.pl/1073-large_default/wedka-muchowa-thomas-thomas-lotic.jpg,;Thomas & Thomas posiada serię wędek muchowych z włókna szklanego Lotic. Łącząc najnowsze włókna szklane z bardzo progresywnym profilem elastyczności, lekka wędka Lotic zapewnia ostre, średnie działanie z głębokim ładowaniem charakterystycznym dla włókna szklanego. Rezultatem jest wysokowydajna wędka szklana, która generuje zaskakującą prędkość i energię linki, zachowując jednocześnie jedwabiście gładką pracę, idealną do prezentacji suchej muchy. Cechy: Progresywny trzyczęściowy blank z włókna szklanego. Uchwyt Western. Jasno frezowany aluminiowy uchwyt kołowrotka z blokadą do góry z korkowym przekładką. Przelotki ECOating Snake. W komplecie zawiera aluminiową tubę na wędkę z obrabianym maszynowo aluminiowym kołnierzem i nasadką. Niebieski lakier proszkowy z cynowym logo Thomas & Thomas.;2950.00;;;1;1;1;1;10;0;0;0;
179;Wędka muchowa Thomas & Thomas Zone;https://flyhouse.pl/pl/wedki-muchowe-thomas-thomas/wedka-muchowa-thomas-thomas-zone.html#/8-klasa-3/56-dlugosc-7_6_229_cm/79-czesci-4/85-uzbrojenie-slodkowodne/672-modele_thomasthomas-763_4;17;https://flyhouse.pl/1057-large_default/wedka-muchowa-thomas-thomas-zone.jpg,https://flyhouse.pl/1055-large_default/wedka-muchowa-thomas-thomas-zone.jpg,;Seria Zone wyznacza nowe standardy zarówno pod względem wydajności, jak i ceny, oferując najnowsze osiągnięcia badawczo-rozwojowe firmy Thomas & Thomas większej liczbie wędkarzy muchowych niż kiedykolwiek wcześniej. Wędki Zone, wykorzystujące zaawansowaną żywicę StratoTherm opracowaną dla cenionych serii Avantt i Exocett, są zwijane i budowane ręcznie, obok tych flagowych modeli, w naszym zakładzie w Massachusetts w USA. Cechy: 2wt-4wt akcja średnia/szybka, 5wt-10wt akcja szybka. Naturalny wygląd włókna węglowego. Czarny anodowany uchwyt kołowrotka z wysokiej jakości aluminium. Nowe modele 1022 i 1023 mają uchwyty kołowrotka z blokadą dolną. Korkowe uchwyty wzmocnione kompozytem na wszystkich wędkach. Modele 2wt-5wt mają uchwyty western. Modele 6wt-10wt i 1004 mają uchwyt full-wells z dolną częścią do walki. Przelotki z tytanowej ramy z wkładkami cyrkonowymi. Nici T&T Blue ze srebrnymi akcentami. Wędki słodkowodne (2wt-7wt) mają chromowane przelotki jednostopowe i zaczep na haczyk Wędki słonowodne (8wt-10wt) mają przelotki Snake Brand E-Coating Universal Snake Cała seria posiada aluminiową tubę na wędkę z logo Thomas & Thomas Zone.;2850.00;;;1;1;1;1;10;0;0;0;
180;Wędka muchowa Thomas & Thomas DNA Spey dwuręczna;https://flyhouse.pl/pl/wedki-muchowe-thomas-thomas/wedka-muchowa-thomas-thomas-dna-spey-dwureczna.html#/51-klasa-7/79-czesci-4/622-dlugosc-11_7_353cm/718-modele_thomasthomas-1177_4;17;https://flyhouse.pl/1065-large_default/wedka-muchowa-thomas-thomas-dna-spey-dwureczna.jpg,https://flyhouse.pl/1063-large_default/wedka-muchowa-thomas-thomas-dna-spey-dwureczna.jpg,;Seria DNA Spey kontynuuje ewolucję wysoko cenionej serii dwuręcznych wędzisk T&T. Są one przeznaczone dla wędkarzy poszukujących wędzisk, które z łatwością poradzą sobie ze wszystkim — Skagit, Scandi, Spey i overhead. DNA Classic to idealny „uniwersalny” i najlepszy wybór dla doświadczonych wędkarzy łowiących na głowice o średniej długości i dłuższe. Modele z oznaczeniem XF są przeznaczone głównie do łowienia głowicami w stylu Scandi i mają ostre, wyraziste wyczucie, idealne do rzucania ciasnymi pętlami z rzutami touch-and-go. Nasze wędziska XD mają głębszy profil elastyczności przeznaczony dla wędkarzy, którzy stosują techniki rzucania „podtrzymywanego kotwiczenia” z głowicami Skagit i dużymi, ciężkimi muchami. Ponieważ każdy model jest indywidualnie zaprojektowany do realizacji odrębnego celu, seria DNA Spey ma odpowiednią wędkę, która sprosta wymaganiom każdej sytuacji wędkarskiej z użyciem dwóch rąk. Cechy: Wielomodułowy blank grafitowy z klasycznym niebieskim wykończeniem T&T o niskim współczynniku tarcia. Uchwyt Spey. Uchwyt kołowrotka z aluminium z blokadą w dół w kolorze szarym cynowym. Przelotki Fuji Stripping i Universal Snake Brand z zielonymi owijkami i czerwoną krawędzią. Zawiera aluminiową tubę na wędkę z obrabianym maszynowo aluminiowym kołnierzem i zatyczką. Niebieski lakier proszkowy z cynowym logo Thomas & Thomas. Uwaga: Wszystkie wędki T&T są ręcznie robione w Greenfield, MA. Prosimy o uwzględnienie 6-8 tygodni na zbudowanie wędki przez naszych rzemieślników.;5750.00;;;1;1;1;1;10;0;0;0;
181;Wędka muchowa Thomas & Thomas DNA Short Spey;https://flyhouse.pl/pl/wedki-muchowe-thomas-thomas/wedka-muchowa-thomas-thomas-dna-short-spey.html#/50-klasa-6/79-czesci-4/710-modele_thomasthomas-1126_4/743-dlugosc-11_2_340cm;17;https://flyhouse.pl/1059-large_default/wedka-muchowa-thomas-thomas-dna-short-spey.jpg,https://flyhouse.pl/1060-large_default/wedka-muchowa-thomas-thomas-dna-short-spey.jpg,;Nowe wędki Short Spey firmy Thomas&Thomas to dwie wędi o długości 11’ 2” zaprojektowane tak, aby pasowały do ​​różnych popularnych kompaktowych linek muchowych i głowic rzutowych. Są to lekkie, dwuręczne wędki o szybkim powrocie i akcji, która generuje dużą prędkość linki, zapewniając jednocześnie czułość umożliwiającą natychmiastowe wykrywanie delikatnych brań. Dostępne w klasach 6 i 7, wędki te są idealne do połowu dużych pstrągów migrujących oraz lekkich łososi atlantyckich i troci tęczowych. Ze względu na duże zapotrzebowanie, prosimy o uwzględnienie co najmniej czterech do sześciu tygodni na realizację zamówienia. CECHY: • 4-częściowy blank z wielomodułowego grafitu z nowym półmatowym niebieskim wykończeniem. • Zielone owijki z czerwoną obwódką. • Przelotki z tytanu i przelotki marki Universal Snake. • Uchwyt Full Wells Spey. • Matowo-czarny frezowany aluminiowy uchwyt kołowrotka z blokadą dolną. Uwaga: Wszystkie wędki T&T są ręcznie wykonywane w Greenfield, MA. Prosimy o uwzględnienie 6-8 tygodni na wykonanie wędki przez naszych rzemieślników.;4750.00;;;1;1;1;1;10;0;0;0;
182;Wędka muchowa Thomas & Thomas Exocett Surf;https://flyhouse.pl/pl/wedki-muchowe-thomas-thomas/wedka-muchowa-thomas-thomas-exocett-surf.html#/79-czesci-4/87-klasa-10/690-modele_thomasthomas-11210/743-dlugosc-11_2_340cm;17;https://flyhouse.pl/1081-large_default/wedka-muchowa-thomas-thomas-exocett-surf.jpg,https://flyhouse.pl/1080-large_default/wedka-muchowa-thomas-thomas-exocett-surf.jpg,;Wędkowanie w przybrzeżnych falach stwarza wyjątkowe możliwości i wyzwania dla wędkarza muchowego. Wiatr i fale utrudniają obsługę linki muchowej i osiągnięcie maksymalnej odległości rzutu. Dlatego T&T zbudowało parę wędek, aby łowienie na muchę w przybrzeżnych falach było bardziej efektywne i przyjemne. Wędki Exocett Surf to para specjalistycznych wędzisk 11’2” przeznaczonych do rzucania nad głową przy użyciu dwóch rąk. Mocny blank StratoTherm o wielu modułach ma ostrą akcję, która doskonale sprawdza się przy rzucaniu nadklasowymi głowicami rzutowymi i zintegrowanymi głowicami muchowymi. Wydłużony górny uchwyt w kształcie full wells i zaokrąglony dolny uchwyt w stylu Spey zapewniają wygodne i mocne rzucanie nad głową podczas rzucania głowicami typu Outbound lub podobnymi. Opis: 4-częściowy blank wielomodułowy z matowym wykończeniem „T&T Blue” Low-Friction. Solidne przelotki z tytanową ramą i standardową wkładką ceramiczną Zirconia. Wydłużony uchwyt w kształcie full wells i zaokrąglony dolny uchwyt w stylu Spey. Frezowany aluminiowy uchwyt kołowrotka z blokadą do wody morskiej. Uwaga: Wszystkie wędziska T&T są ręcznie wykonywane w Greenfield, MA. Prosimy o uwzględnienie 6-8 tygodni na wykonanie wędziska przez naszych rzemieślników.;5250.00;;;1;1;1;1;10;0;0;0;
183;Wędka muchowa Thomas & Thomas Bluewater;https://flyhouse.pl/pl/wedki-muchowe-thomas-thomas/wedka-muchowa-thomas-thomas-bluewater.html#/59-dlugosc-8_6_259cm/71-klasa-13/79-czesci-4/692-modele_thomasthomas-8613s;17;https://flyhouse.pl/1085-large_default/wedka-muchowa-thomas-thomas-bluewater.jpg,https://flyhouse.pl/1084-large_default/wedka-muchowa-thomas-thomas-bluewater.jpg,;Środowisko morskie stanowi największe wyzwanie dla wędki muchowej. Dostarczanie muchy musi być szybkie i dokładne, ale wędka musi być również w stanie wywierać nieustępliwy nacisk na największe ryby łowione na świecie. Tuńczyki, makrele i rekiny są uczciwym celem dla tych potężnych specjalistycznych wędek. Cechy: Dwuczęściowy, wielomodułowy blank grafitowy w klasycznym niebieskim kolorze T&T. Dłuższy uchwyt. Przelotki RECoil. Uchwyt kołowrotka z frezowanego aluminium anodowanego cyną. Zielone owijki z czerwoną krawędzią. W zestawie aluminiowa tuba wędki z obrabianym maszynowo kołnierzem z pręta aluminiowego i zatyczką. Niebieski lakier proszkowy z cyną z logo Thomas & Thomas. Uwaga: Wszystkie wędki T&T są ręcznie robione w Greenfield, MA.;4950.00;;;1;1;1;1;10;0;0;0;
184;CRUX;https://flyhouse.pl/pl/wedki-muchowe-redington/crux.html#/8-klasa-3/56-dlugosc-7_6_229_cm/79-czesci-4/1059-uchwyt_kolowrotka-a/1364-modele_wedek_redington-376_4;18;https://flyhouse.pl/3534-large_default/crux.jpg,https://flyhouse.pl/3533-large_default/crux.jpg,;CRUX;2250.00;;;1;1;1;1;10;0;0;0;
185;CLAYMORE;https://flyhouse.pl/pl/wedki-muchowe-redington/claymore.html#/49-klasa-5/79-czesci-4/809-dlugosc-12_3_373cm/1388-modele_wedek_redington-5123_4;18;https://flyhouse.pl/3535-large_default/claymore.jpg,;CLAYMORE;2450.00;;;1;1;1;1;10;0;0;0;
186;CLAYMORE TROUT SPEY;https://flyhouse.pl/pl/wedki-muchowe-redington/claymore-trout-spey.html#/7-klasa-2/64-dlugosc-11_335cm/79-czesci-4/1362-modele_wedek_redington-2110_4;18;https://flyhouse.pl/3536-large_default/claymore-trout-spey.jpg,;CLAYMORE TROUT SPEY;2450.00;;;1;1;1;1;10;0;0;0;
187;PREDATOR;https://flyhouse.pl/pl/wedki-muchowe-redington/predator.html#/49-klasa-5/60-dlugosc-9_274cm/79-czesci-4/1059-uchwyt_kolowrotka-a/1384-modele_wedek_redington-590_4;18;https://flyhouse.pl/3539-large_default/predator.jpg,https://flyhouse.pl/3538-large_default/predator.jpg,;PREDATOR;1800.00;;;1;1;1;1;10;0;0;0;
188;Trace;https://flyhouse.pl/pl/wedki-muchowe-redington/trace.html#/7-klasa-2/56-dlugosc-7_6_229_cm/79-czesci-4/1463-modele_wedek_redington-276_4;18;https://flyhouse.pl/3540-large_default/trace.jpg,;Trace;1800.00;;;1;1;1;1;10;0;0;0;
189;STRIKE EURO NYMPH;https://flyhouse.pl/pl/wedki-muchowe-redington/strike-euro-nymph.html#/8-klasa-3/61-dlugosc-10_305cm/79-czesci-4/1368-modele_wedek_redington-3100_4;18;https://flyhouse.pl/3541-large_default/strike-euro-nymph.jpg,;STRIKE EURO NYMPH;1800.00;;;1;1;1;1;10;0;0;0;
190;DUALLY;https://flyhouse.pl/pl/wedki-muchowe-redington/red-dually.html#/49-klasa-5/64-dlugosc-11_335cm/79-czesci-4/1059-uchwyt_kolowrotka-a/1387-modele_wedek_redington-5110_4;18;https://flyhouse.pl/3542-large_default/red-dually.jpg,https://flyhouse.pl/3544-large_default/red-dually.jpg,;DUALLY;1570.00;;;1;1;1;1;10;0;0;0;
191;DUALLY TROUT SPEY;https://flyhouse.pl/pl/wedki-muchowe-redington/dually-trout-spey.html#/8-klasa-3/58-dlugosc-10_6_320cm/79-czesci-4/1369-modele_wedek_redington-3106_4;18;https://flyhouse.pl/3545-large_default/dually-trout-spey.jpg,;DUALLY TROUT SPEY;1470.00;;;1;1;1;1;10;0;0;0;
192;BUTTER STICK;https://flyhouse.pl/pl/wedki-muchowe-redington/butter-stick.html#/6-klasa-1/78-czesci-3/766-dlugosc-5_9_175cm/1359-modele_wedek_redington-159_3;18;https://flyhouse.pl/3547-large_default/butter-stick.jpg,https://flyhouse.pl/3546-large_default/butter-stick.jpg,;BUTTER STICK;1800.00;;;1;1;1;1;10;0;0;0;
193;VICE;https://flyhouse.pl/pl/wedki-muchowe-redington/vice.html#/8-klasa-3/56-dlugosc-7_6_229_cm/79-czesci-4/1059-uchwyt_kolowrotka-a/1364-modele_wedek_redington-376_4;18;https://flyhouse.pl/3550-large_default/vice.jpg,https://flyhouse.pl/3551-large_default/vice.jpg,;VICE;1200.00;;;1;1;1;1;10;0;0;0;
194;CLASSIC TROUT;https://flyhouse.pl/pl/wedki-muchowe-redington/classic-trout.html#/7-klasa-2/56-dlugosc-7_6_229_cm/79-czesci-4/1463-modele_wedek_redington-276_4;18;https://flyhouse.pl/3552-large_default/classic-trout.jpg,;CLASSIC TROUT;1090.00;;;1;1;1;1;10;0;0;0;
195;PATH;https://flyhouse.pl/pl/wedki-muchowe-redington/path.html#/8-klasa-3/56-dlugosc-7_6_229_cm/79-czesci-4/1059-uchwyt_kolowrotka-a/1364-modele_wedek_redington-376_4;18;https://flyhouse.pl/3553-large_default/path.jpg,https://flyhouse.pl/3554-large_default/path.jpg,;PATH;630.00;;;1;1;1;1;10;0;0;0;
196;CROSSWATER;https://flyhouse.pl/pl/wedki-muchowe-redington/rod-crosswater.html#/9-klasa-4/56-dlugosc-7_6_229_cm/79-czesci-4/1059-uchwyt_kolowrotka-a/1373-modele_wedek_redington-476_4;18;https://flyhouse.pl/3555-large_default/rod-crosswater.jpg,https://flyhouse.pl/3556-large_default/rod-crosswater.jpg,;Crosswater;630.00;;;1;1;1;1;10;0;0;0;
197;YOUTH MINNOW;https://flyhouse.pl/pl/wedki-muchowe-redington/youth-minnow.html#/49-klasa-5/79-czesci-4/97-dlugosc-8_0_244cm/1382-modele_wedek_redington-580_4;18;https://flyhouse.pl/3557-large_default/youth-minnow.jpg,;YOUTH MINNOW;630.00;;;1;1;1;1;10;0;0;0;
198;Kołowrotek muchowy Orvis Mirage LT;https://flyhouse.pl/pl/kolowrotki-muchowe-orvis/kolowrotek-muchowy-orvis-mirage-lt.html#/141-kolowrotki_orvis-rozmiar_i/149-kolowrotek_szpula-kolowrotek/152-kolory_kolowrotkow-black/154-klasa_kolowrotka-1_3_wt;20;https://flyhouse.pl/314-large_default/kolowrotek-muchowy-orvis-mirage-lt.jpg,https://flyhouse.pl/315-large_default/kolowrotek-muchowy-orvis-mirage-lt.jpg,;Oryginalny kołowrotek Mirage został zaprojektowany tak aby był najlepszym kołowrotkiem na rynku. Jego przeznaczeniem jest walka z najmocniejszymi rybami. Projektując go myśleliśmy o takich gatunkach jak tarpon, GT i inne mocarne ,  szybko i daleko uciekające ryby. Mniejszy Mirage LT  oferuje najmocniejszy hamulec i bardzo mocną konstrukcję. Powstał przez rozważną rekonstrukcję oryginalnego Mirage. Dzięki naszym inżynierom oraz najnowocześniejszemu parkowi maszyn z Vermont USA, stworzyliśmy kołowrotek który jest o 30% lżejszy i 30% węższy niż oryginalny Mirage. Ten kołowrotek gwarantuje lepszy balans z nowoczesnymi bardzo lekkimi wędkami jak Orvis Helios3. Aby uzyskać mniejszą masę usunęliśmy materiał z miejsc gdzie nie był on niezbędny a pozostawiając go tam gdzie był potrzebny dla zachowania wytrzymałości i długowieczności. Dzięki temu  powstał olśniewający klejnot wśród kołowrotków, który wygląda, działa i brzmi jak żaden dotąd zrobiony przez nas kołowrotek. Uznaliśmy, że w wersji LT hamulec nie musi być tak ekstremalnie mocny jak w regularnym Mirage i zmniejszyliśmy ilość tarcz z 14 do 8, zmniejszając jednocześnie wagę. Ten zabieg zachował doskonałe właściwości hamulca , który bez problemu sprosta najbardziej wymagającym rybom które poławiamy na lżejsze wędki.  Stopka kołowrotka posiada otwory które również przyczyniły się do zmniejszenia wagi nie powodując utraty wytrzymałości.;1920.00;;;1;1;1;1;10;0;0;0;
199;Kołoerotek muchowy Orvis Mirage USA;https://flyhouse.pl/pl/kolowrotki-muchowe-orvis/koloerotek-muchowy-orvis-mirage-usa.html#/142-kolowrotki_orvis-rozmiar_ii/149-kolowrotek_szpula-kolowrotek/152-kolory_kolowrotkow-black/155-klasa_kolowrotka-3_5_wt/159-rodzaj_szpuli-standard/162-waga-155_g;20;https://flyhouse.pl/323-large_default/koloerotek-muchowy-orvis-mirage-usa.jpg,https://flyhouse.pl/324-large_default/koloerotek-muchowy-orvis-mirage-usa.jpg,;Najbardziej technologicznie zaawansowany kołowrotek zaprojektowany i przemyślany  gruntownie od podstaw do walki z najsilniejszymi, wściekłymi rybami. Możesz z uśmiechem na twarzy łowić w bardzo korozyjnym środowisku jakim jest słona woda morska, nie martwiąc się o stan swojego kołowrotka. Mirage został wyposażony w szczelny, całkowicie bezobsługowy hamulec , zbudowany z naprzemiennych dysków z włókna węglowego i stali nierdzewnej.  Agresywne żłobkowane pokrętło hamulca pozwala na ustawienie od zera do pełnej siły hamowania za jednym obrotem. Opatentowany mechanizm zapadki pokrętła, zapewni gładkie nastawienie oporu  jednocześnie gwarantując stały jego poziom. Hamulec gwarantuje gładką pracę w całym zakresie regulacji od minimalnego do maksymalnego oporu, zapewniając bezpieczna walkę z każdą rybą. Mirage jest kołowrotkiem o dużej średnicy szpuli, dzięki czemu zwiększa się prędkość zwijania linki i zmniejsza jej podatność na skręcanie. Wyprodukowany z użyciem najnowocześniejszego parku maszyn w USA, z jednego bloku lekkiego i mocnego aluminium 6061 T6. Ergonomicznie zaprojektowana , aluminiowa korbka i przeciwwaga o niskim profilu. Bardzo mocna anodyzacja typu III  w standardzie wojskowym. Tytanowy trzon kołowrotka zwiększa jego wytrzymałość bez wzrostu wagi. Zaokrąglona stopka zapobiega zagniataniu się przypony gdy zawijamy żyłkę na stopce, zaczepiając muchę o przelotkę. W kołowrotkach w rozmiarze VI można zamiennie stosować szpule głębokie i płytkie.;2722.50;;;1;1;1;1;10;0;0;0;
200;Kołowrotek muchowy Orvis Hydros;https://flyhouse.pl/pl/kolowrotki-muchowe-orvis/kolowrotek-muchowy-orvis-hydros.html#/141-kolowrotki_orvis-rozmiar_i/149-kolowrotek_szpula-kolowrotek/172-kolory_kolowrotkow-silver/176-klasa_kolowrotka-1_4_wt;20;https://flyhouse.pl/328-large_default/kolowrotek-muchowy-orvis-hydros.jpg,https://flyhouse.pl/329-large_default/kolowrotek-muchowy-orvis-hydros.jpg,;W pełni uszczelniony hamulec z ułożonymi na sobie podkładkami tarczowymi z węgla i stali nierdzewnej jest nadal jednym z najmocniejszych w branży, z zerową bezwładnością podczas rozruchu.;1089.00;;;1;1;1;1;10;0;0;0;
201;Kołowrotek muchowy Orvis Battenkill Disc;https://flyhouse.pl/pl/kolowrotki-muchowe-orvis/kolowrotek-muchowy-orvis-battenkill-disc.html#/141-kolowrotki_orvis-rozmiar_i/149-kolowrotek_szpula-kolowrotek/154-klasa_kolowrotka-1_3_wt/173-kolory_kolowrotkow-nikiel/178-waga-124_g;20;https://flyhouse.pl/341-large_default/kolowrotek-muchowy-orvis-battenkill-disc.jpg,https://flyhouse.pl/334-large_default/kolowrotek-muchowy-orvis-battenkill-disc.jpg,;Kolowrotki Battenkill Disc to konstrukcja która czerpie najlepsze cechy ze znanych i bardzo cenionych poprzednich wersji kołowrotków Orvisa. Jest to synteza użytkowości i nowych technologii. Hamulec zastosowany w tym kołowrotku bazuje na bardzo nowoczesnym rozwiązaniu znanym z kołowrotka Hydros SL. Zastosowanie  naprzemiennych tarcz ze stali nierdzewnej i grfitu, daje niezwykła płynność a zarazem łatwość nastwu siły hamowania. Kołowrotek jest konstrukcją typu Mid Arbor. Wykonany z aluminium lotniczego 6061-T6, metodą obróbki CNC. Powłoka galwaniczna w kolorze czarnego niklu jest bardzo trwała i estetyczna. Kołowrotek posiada możliwość zmiany działania hamulca z prawej na lewą. W zestawie klucz oraz pokrowiec.;840.00;;;1;1;1;1;10;0;0;0;
202;Kołowrotek muchowy Orvis Battenkill Bar Stock;https://flyhouse.pl/pl/kolowrotki-muchowe-orvis/kolowrotek-muchowy-orvis-battenkill-bar-stock.html#/141-kolowrotki_orvis-rozmiar_i/149-kolowrotek_szpula-kolowrotek/154-klasa_kolowrotka-1_3_wt/173-kolory_kolowrotkow-nikiel/184-waga-80_g;20;https://flyhouse.pl/342-large_default/kolowrotek-muchowy-orvis-battenkill-bar-stock.jpg,https://flyhouse.pl/344-large_default/kolowrotek-muchowy-orvis-battenkill-bar-stock.jpg,;Świetny, ponadczasowy kołowrotek, o rewelacyjnym stosunku jakości do ceny. Teraz dostępny również w idealnie zbalansowanych rozmiarach IV i V, przeznaczonych do wędek speyowych. Prosty design i bezusterkowa konstrukcja „click and pawl” czynią z niego idealne narzędzie do wędkarstwa śródlądowego. Minimalistyczna budowa nowego kołowrotka Battenkill oferuje stylizowany na klasyczny, ale technicznie mocno udoskonalony, regulowany wewnętrznie, czteropozycyjny system hamulca „click and pawl”. Dzięki swojej konstrukcji kołowrotek idealnie współgra z dłonią. Do wyboru szpule o mniejszej i większej średnicy, byś sam mógł regulować długość potrzebnej Ci linki. Niezwykła lekkość tego kołowrotka sprawia, że idealnie nadaje się do krótszych wędek. Wykonany z ultralekkiego aluminium o bardzo dużej trwałości. Łatwe przystosowanie kołowrotka dla osób prawo- i leworęcznych. Laserowo grawerowane logo. Kolor: czarny nikiel.;800.00;;;1;1;1;1;10;0;0;0;
203;Kołowrotek muchowy Orvis Clearwater New;https://flyhouse.pl/pl/strona-glowna/kolowrotek-muchowy-orvis-clearwater-new.html#/142-kolowrotki_orvis-rozmiar_ii/149-kolowrotek_szpula-kolowrotek/155-klasa_kolowrotka-3_5_wt/1198-kolory_kolowrotkow-olive_green;20;https://flyhouse.pl/3665-large_default/kolowrotek-muchowy-orvis-clearwater-new.jpg,https://flyhouse.pl/3673-large_default/kolowrotek-muchowy-orvis-clearwater-new.jpg,;Wciąż najlepsza seria kołowrotków do połowu na muchę w branży, Clearwater Large-Arbor Reels ma nowy dodatek do rodziny — Clearwater II. Odlewana konstrukcja jest chroniona trwałym wykończeniem proszkowym, zbudowanym tak, aby wytrzymać intensywne użytkowanie. Ulepszony, uszczelniony hamulec tarczowy Carbon®-stainless sprawdza się w przypadku kołowrotków obrabianych maszynowo o wysokiej wydajności. Nowy kołowrotek muchowy Clearwater II łatwo przekształca się w lewo- lub praworęczny. Pokrętło hamulca z pozytywnym kliknięciem zapewnia spójne ustawienia. Zaktualizowana zaokrąglona stopka kołowrotka zapobiega załamywaniu się przyponu, gdy jest owinięty wokół niego. Rozmiar kołowrotka II 5,6 uncji 3,4" Rozmiar kołowrotka III 6,1 uncji 3,7" Rozmiar kołowrotka IV 6,5 uncji 4" Idealna równowaga między wydajnością a wartością. Duży odlewany ciśnieniowo projekt z wytrzymałym wykończeniem proszkowym. Ulepszony uszczelniony system hamulca odporny na korozję. Zaktualizowany promień na stopce kołowrotka dla lepszego dopasowania.;645.00;;;1;1;1;1;10;0;0;0;
204;Kołowrotek muchowy Orvis Clearwater New zestaw z dodatkowymi  szpulami;https://flyhouse.pl/pl/strona-glowna/kolowrotek-muchowy-orvis-clearwater-new-zestaw-z-dodatkowymi-szpulami.html#/142-kolowrotki_orvis-rozmiar_ii/155-klasa_kolowrotka-3_5_wt/1198-kolory_kolowrotkow-olive_green/1480-kolowrotek_szpula-zestaw_kolowrotek_2_szpule;20;https://flyhouse.pl/3683-large_default/kolowrotek-muchowy-orvis-clearwater-new-zestaw-z-dodatkowymi-szpulami.jpg,https://flyhouse.pl/3676-large_default/kolowrotek-muchowy-orvis-clearwater-new-zestaw-z-dodatkowymi-szpulami.jpg,;Kołowrotek muchowy Orvis Clearwater® zestaw z dodatkowymi  szpulami. Wciąż najlepsza seria kołowrotków do połowu na muchę w branży, Clearwater Large-Arbor Reels ma nowy dodatek do rodziny — Clearwater II. Odlewana konstrukcja jest chroniona trwałym wykończeniem proszkowym, zbudowanym tak, aby wytrzymać intensywne użytkowanie. Ulepszony, uszczelniony hamulec tarczowy Carbon®-stainless sprawdza się w przypadku kołowrotków obrabianych maszynowo o wysokiej wydajności. Nowy kołowrotek muchowy Clearwater II łatwo przekształca się w lewo- lub praworęczny. Pokrętło hamulca z pozytywnym kliknięciem zapewnia spójne ustawienia. Zaktualizowana zaokrąglona stopka kołowrotka zapobiega załamywaniu się przyponu, gdy jest owinięty wokół niego. Rozmiar kołowrotka II 5,6 uncji 3,4" Rozmiar kołowrotka III 6,1 uncji 3,7" Rozmiar kołowrotka IV 6,5 uncji 4" Idealna równowaga między wydajnością a wartością. Duży odlewany ciśnieniowo projekt z wytrzymałym wykończeniem proszkowym. Ulepszony uszczelniony system hamulca odporny na korozję. Zaktualizowany promień na stopce kołowrotka dla lepszego dopasowania.;995.00;;;1;1;1;1;10;0;0;0;
205;Kołowrotek muchowy Orvis Clearwater LA;https://flyhouse.pl/pl/kolowrotki-muchowe-orvis/kolowrotek-muchowy-orvis-clearwater-la.html#/142-kolowrotki_orvis-rozmiar_ii/149-kolowrotek_szpula-kolowrotek/189-klasa_kolowrotka-4_6_wt/350-kolor-szary;20;https://flyhouse.pl/351-large_default/kolowrotek-muchowy-orvis-clearwater-la.jpg,https://flyhouse.pl/352-large_default/kolowrotek-muchowy-orvis-clearwater-la.jpg,;Nowe wcielenie kołowrotka Clearwater Large Arbor, nadal oferuje najlepsze na rynku rozwiązania w stosunku do ceny. Aluminiowy odlew oraz nowy, nowoczesny design  w matowym kolorze szarości,  świetny hamulec  z naprzemiennie umieszczonymi dyskami ze stali nierdzewnej oraz tworzywa o nazwie Rulon, sprawia, że Clearwater śmiało może konkurować z kołowrotkami z wyższej półki. Hamulec posiada pokrętło z wyraźnymi kliknięciami, zapobiegającymi samoczynnemu przestawieniu się siły hamowania.  Kołowrotek łatwo można ustawić tak aby zwijanie było możliwe prawą lub lewą ręką. Jeśli szukasz swojego pierwszego kołowrotka o dużej szpuli lub chcesz mieć porządny zastępczy kołowrotek w swojej torbie, to nowoczesny i zmodernizowany nowy Clearwater będzie świetnym wyborem.;400.00;;;1;1;1;1;10;0;0;0;
206;Clearwater Cassette;https://flyhouse.pl/pl/kolowrotki-muchowe-orvis/clearwater-cassette.html#/144-kolowrotki_orvis-rozmiar_iv/150-kolowrotek_szpula-szpula/187-klasa_kolowrotka-6_8_wt/188-kolory_kolowrotkow-szary;20;https://flyhouse.pl/349-large_default/clearwater-cassette.jpg,https://flyhouse.pl/346-large_default/clearwater-cassette.jpg,;Nowy świetny kołowrotek kasetowy, zbudowany z odlewu aluminiowego, wykończony mocną powłoką proszkową. Nowa odsłona znanego modelu wciąż jest najlepszą propozycją na rynku w swojej klasie cenowej.  Zabudowany hamulec z dyskami z tworzywa Rulon ułożonymi naprzemiennie z dyskami ze stali nierdzewnej, daje moc do walki z silnymi rybami i może konkurować swymi parametrami z kołowrotkami z dużo wyższej półki. Kołowrotek można w łatwy sposób zamienić z prawo na leworęczną obsługę. Jeśli szukasz swojego pierwszego kołowrotka Large Arbor, lub chciałbyś mieć  zapasowy kołowrotek w swoim arsenale, nowy, ulepszony Clearwater LA spełni z pewnością Twoje oczekiwania. Rozmiar IV pomieści linki w klasach od 6 do 8. W zestawie dwie dodatkowe kasety oraz pokrowiec.;55.00;;;1;1;1;1;10;0;0;0;
